Times,Fx,"Fx""",Fz,"Fz""",T,"T"""
1.08,34.61136245727539,38.622535705566406,36.124908447265625,30.944814682006836,0.839282214641571,-0.011872384697198868
1.12,1.5351908206939697,3.7242302894592285,17.507591247558594,11.595267295837402,-0.13870836794376373,-0.7411273121833801
1.16,10.480125427246094,12.0299711227417,12.9579439163208,14.123621940612793,3.0770463943481445,3.395286798477173
1.2,-1.8915261030197144,2.324659585952759,7.120684623718262,8.060495376586914,-3.7714014053344727,-3.4535202980041504
1.24,0.3490711450576782,0.9212965965270996,3.010071277618408,4.126786708831787,-2.1584928035736084,-0.5704017877578735
1.28,-0.6093830466270447,0.11967610567808151,0.4572112560272217,0.3955196440219879,0.03547370433807373,0.034344520419836044
1.32,1.6511977910995483,4.247280597686768,6.921685218811035,5.180269241333008,-2.2052857875823975,-2.506394863128662
1.36,41.934417724609375,25.820350646972656,20.6281681060791,21.29278564453125,1.1122981309890747,-0.3964878022670746
1.4000000000000001,35.36547088623047,36.033958435058594,45.030555725097656,40.875244140625,-0.03672496974468231,0.029354240745306015
1.44,40.130714416503906,45.64983367919922,26.293041229248047,25.092872619628906,0.5858681797981262,0.38591471314430237
1.48,6.068562984466553,5.6919846534729,9.142120361328125,10.635212898254395,-4.331364154815674,-3.994335889816284
1.52,0.30324748158454895,-0.055498942732810974,-0.06283438950777054,0.49232912063598633,0.0037272286135703325,-0.0326969288289547
1.56,35.30263900756836,25.815765380859375,51.517147064208984,34.104217529296875,-0.4786118268966675,-0.10775431990623474
1.6,-1.2923613786697388,0.44980329275131226,-0.24769710004329681,0.9316889643669128,0.025176532566547394,0.10667906701564789
1.6400000000000001,36.228065490722656,38.80955505371094,41.39555358886719,35.70455551147461,1.004580020904541,-0.12082228064537048
1.68,0.9363667368888855,0.33209383487701416,-0.5013776421546936,0.7494520545005798,0.011497994884848595,0.004933979362249374
1.72,-0.6447052359580994,0.5644519925117493,2.633552312850952,0.8223219513893127,-0.054917242377996445,-0.04596618935465813
1.76,41.40392303466797,41.02954864501953,39.113948822021484,48.118831634521484,0.15684524178504944,-0.04198393598198891
1.8,4.437967300415039,5.222537994384766,10.583141326904297,9.34350299835205,-4.002046585083008,-3.8068184852600098
1.84,0.6668277978897095,0.11131195724010468,-0.4034917652606964,0.2902057468891144,0.0051318989135324955,0.03769350051879883
1.8800000000000001,0.8437161445617676,0.4037936329841614,-0.9171855449676514,0.786870002746582,0.008795628324151039,0.20002534985542297
1.92,43.295257568359375,28.103544235229492,21.816173553466797,22.644882202148438,1.1401447057724,-0.319798082113266
1.96,47.33019256591797,45.864707946777344,32.32225036621094,28.6923770904541,0.9029057621955872,-0.009681079536676407
2.0,37.56516647338867,35.329673767089844,36.526126861572266,40.7215690612793,-0.24897734820842743,-0.22706541419029236
2.04,0.5175980925559998,0.09334074705839157,-0.07545322179794312,0.49775996804237366,-0.012724644504487514,-0.032078977674245834
2.08,-0.6055658459663391,0.021877501159906387,-2.0328729152679443,0.3165261447429657,0.013796113431453705,0.009236868470907211
2.12,10.520936965942383,9.2929048538208,15.510250091552734,12.568684577941895,2.7215516567230225,2.4997551441192627
2.16,42.16697692871094,40.98627471923828,46.30043411254883,47.75637435913086,0.16122153401374817,0.2515241205692291
2.2,-0.7830259203910828,-0.017744839191436768,-0.021791305392980576,0.31084057688713074,0.013716883957386017,-0.001985222101211548
2.24,0.17849306762218475,0.05107453465461731,-0.5336416959762573,0.29284974932670593,-0.005491720046848059,0.006320960819721222
2.2800000000000002,45.16819381713867,36.159210205078125,46.31206512451172,41.97108840942383,0.4679805040359497,0.2791673243045807
2.32,-0.47411203384399414,0.2048685997724533,-0.0068969991989433765,0.7381770610809326,0.0026493326295167208,0.08546368777751923
2.36,0.20969727635383606,0.8206945657730103,1.5232629776000977,3.404970645904541,0.07972873002290726,-0.11101114749908447
2.4,-0.07742913067340851,0.1709231734275818,-2.348445415496826,0.9742467403411865,0.041474126279354095,-0.03753793612122536
2.44,9.278197288513184,7.062354564666748,6.343835353851318,8.481400489807129,2.2773828506469727,2.560084104537964
2.48,0.3471267819404602,7.403880596160889,4.854074478149414,11.33455753326416,0.024122999981045723,0.37984976172447205
2.52,11.354321479797363,9.153639793395996,13.744202613830566,12.282255172729492,2.1337780952453613,2.928058624267578
2.56,42.434383392333984,38.85861587524414,47.13070297241211,43.1525993347168,0.13204273581504822,0.24700704216957092
2.6,0.2446056455373764,1.7270742654800415,6.094362258911133,8.832270622253418,-4.015471458435059,-3.7197115421295166
2.64,42.63624572753906,47.1672248840332,44.84975051879883,40.35215377807617,0.3957209885120392,-0.08831915259361267
2.68,44.291324615478516,42.57434844970703,31.406417846679688,26.563398361206055,1.003619909286499,-0.02321896329522133
2.72,44.001773834228516,38.54064178466797,24.878385543823242,25.768278121948242,0.9593353271484375,0.2866329252719879
2.7600000000000002,0.4539289176464081,0.13220447301864624,2.9826889038085938,2.589229106903076,0.008649582043290138,-0.6440373659133911
2.8000000000000003,-0.08211874216794968,-0.07298687845468521,0.6805921792984009,0.1893756091594696,0.01347278244793415,-0.004920020699501038
2.84,0.9900065064430237,-0.0014864057302474976,-0.834073007106781,0.4094485342502594,-0.012109305709600449,0.0237543024122715
2.88,-2.2206408977508545,-0.12524722516536713,2.3461313247680664,2.30501389503479,0.14265355467796326,-0.7157914638519287
2.92,-0.6063385605812073,0.5390991568565369,-1.497057557106018,0.9847292304039001,0.001966578420251608,-0.0002126060426235199
2.96,42.51050567626953,42.12657165527344,33.608787536621094,31.95443344116211,1.4034432172775269,-0.017094943672418594
3.0,6.800503253936768,9.091439247131348,8.595467567443848,11.121193885803223,2.764561653137207,2.9933550357818604
3.04,0.469777375459671,0.29493534564971924,-0.28153544664382935,1.022308111190796,0.007904130965471268,0.09892290830612183
3.08,44.398468017578125,35.46268844604492,51.59348678588867,41.40406799316406,0.29655715823173523,0.42996230721473694
3.12,10.472005844116211,8.951963424682617,13.81456470489502,12.059773445129395,2.123310089111328,2.8797414302825928
3.16,0.7057533860206604,0.28847992420196533,0.12943622469902039,1.142903208732605,-0.014849827624857426,0.018176760524511337
3.2,-0.30388811230659485,0.18913234770298004,-0.6117112636566162,0.8084875345230103,0.007989172823727131,0.07817436754703522
3.24,43.97718048095703,31.372400283813477,55.78836441040039,39.18636703491211,0.513684868812561,0.5443459749221802
3.2800000000000002,-0.39799535274505615,-0.08802137523889542,-0.3993362784385681,0.39537015557289124,0.017581168562173843,-0.036717209964990616
3.3200000000000003,0.8127790093421936,0.5232442617416382,2.715250253677368,1.5492773056030273,0.07504391670227051,0.27710869908332825
3.36,0.3877832293510437,0.06457475572824478,0.13219763338565826,0.35376885533332825,-0.011812128126621246,0.011310350149869919
3.4,-2.039863348007202,-0.05472817271947861,2.4519379138946533,2.0765419006347656,0.1267356425523758,-0.5666524171829224
3.44,-0.19813647866249084,0.10935021936893463,0.7669825553894043,0.37808796763420105,0.005634182132780552,-0.022089380770921707
3.48,9.658125877380371,10.335957527160645,11.383137702941895,10.53237247467041,2.921161413192749,3.093536853790283
3.52,0.4394550025463104,0.08779209852218628,0.4570378065109253,0.5511671304702759,-0.0067818802781403065,-0.0027703754603862762
3.56,40.73762512207031,35.748313903808594,44.26454162597656,43.11349868774414,0.4200410842895508,0.0131927989423275
3.6,-3.6305222511291504,9.787311553955078,5.082583904266357,14.679604530334473,-0.14085516333580017,0.1689538061618805
3.64,47.03957748413086,45.62059020996094,31.827804565429688,28.21133804321289,0.9063681960105896,0.008994247764348984
3.68,39.08491134643555,41.50499725341797,25.742599487304688,29.345592498779297,1.3383381366729736,0.09398403763771057
3.72,-0.16077180206775665,0.09175201505422592,0.9044623374938965,0.4914148449897766,0.0008671258110553026,-0.04319275543093681
3.7600000000000002,-0.12397520244121552,5.1616387367248535,11.101485252380371,9.344433784484863,-2.7806482315063477,-3.452857732772827
3.8000000000000003,0.33222490549087524,0.06394770741462708,-0.11977259814739227,0.7227163910865784,0.015345918014645576,-0.08048644661903381
3.84,0.3007162809371948,-0.07280272990465164,0.6485812664031982,0.17512065172195435,-0.009858088567852974,-0.02215254306793213
3.88,2.5513710975646973,0.5056031346321106,10.720132827758789,2.322934150695801,0.07338382303714752,-0.4120755195617676
3.92,0.6542993783950806,-0.20244593918323517,0.4487714171409607,0.8991219401359558,0.360878586769104,-0.24409857392311096
3.96,8.08913516998291,5.28132963180542,7.876828193664551,6.780959606170654,2.300845146179199,2.0839290618896484
4.0,1.9588642120361328,5.16812801361084,10.615582466125488,8.758367538452148,-3.9833407402038574,-3.691114902496338
4.04,25.837121963500977,9.209590911865234,9.743280410766602,4.829713344573975,1.0773568153381348,0.14635160565376282
4.08,1.8728586435317993,3.4028618335723877,10.314687728881836,8.583529472351074,-2.3209383487701416,-2.975438117980957
4.12,10.2772855758667,10.52940845489502,12.62963581085205,10.926352500915527,2.778071880340576,3.2084388732910156
4.16,3.8333024978637695,3.8302271366119385,12.249377250671387,10.7626371383667,-3.305314540863037,-3.5941503047943115
4.2,-1.1642287969589233,0.8654370903968811,1.0164494514465332,1.6115190982818604,0.09173662215471268,0.15628616511821747
4.24,2.702197551727295,3.585094451904297,6.265434265136719,10.62816333770752,-2.8100473880767822,-3.7421040534973145
4.28,41.59458923339844,41.024070739746094,31.79958724975586,27.453292846679688,0.8563065528869629,0.6305016279220581
4.32,1.5411180257797241,0.388444185256958,0.17526517808437347,1.3773878812789917,-0.012617898173630238,0.03306041285395622
4.36,43.37108612060547,40.64832305908203,36.80603790283203,28.515689849853516,1.3085665702819824,-0.032213304191827774
4.4,37.60579299926758,38.47298049926758,43.95478820800781,42.73606491088867,0.3648124635219574,0.26440301537513733
4.44,1.4640508890151978,7.331762313842773,3.4735352993011475,9.664661407470703,0.18531207740306854,2.0319108963012695
4.48,37.00504684448242,29.182083129882812,55.70832443237305,39.63372802734375,0.10098180174827576,0.6088711023330688
4.5200000000000005,52.386329650878906,37.39533233642578,48.71371078491211,40.053218841552734,0.9170865416526794,0.4157222807407379
4.5600000000000005,39.803009033203125,38.620853424072266,18.91594123840332,22.591232299804688,1.1244232654571533,0.21495190262794495
4.6000000000000005,39.00336456298828,38.2844352722168,20.548568725585938,20.818256378173828,1.3560303449630737,0.26045551896095276
4.64,2.399393320083618,7.137234210968018,5.672245502471924,6.8586506843566895,-2.9036383628845215,-3.5028746128082275
4.68,43.73527908325195,36.10880661010742,29.633159637451172,30.440502166748047,1.1606026887893677,-0.25078830122947693
4.72,-0.3415137231349945,0.02418234385550022,1.2954696416854858,0.4026888906955719,-0.028647655621170998,0.03959083929657936
4.76,-0.10893799364566803,0.21209552884101868,-0.8523086905479431,0.8606550097465515,-0.015166171826422215,0.09345309436321259
4.8,34.83600997924805,26.943557739257812,50.96735382080078,35.32261276245117,-0.4894977807998657,-0.036145541816949844
4.84,-1.163619041442871,0.11434213072061539,-0.9664892554283142,0.7431489825248718,0.01744149811565876,0.11115504801273346
4.88,-0.36993682384490967,0.02659773826599121,0.9146808981895447,0.2936950922012329,-0.0011858356883749366,0.00573306530714035
4.92,0.6987894773483276,0.09423030912876129,-0.7662175297737122,0.6484822034835815,0.011969465762376785,-0.02212284877896309
4.96,45.05082702636719,36.50578308105469,18.987966537475586,19.310483932495117,1.1663793325424194,-0.15579208731651306
5.0,43.768489837646484,34.12205505371094,47.90431213378906,37.682640075683594,0.349933922290802,-0.2738569676876068
5.04,-0.07601876556873322,0.2979622483253479,-0.8571751713752747,0.7820631861686707,0.04409454017877579,0.0991833359003067
5.08,43.86027908325195,40.3712158203125,30.032161712646484,27.811840057373047,0.9463852047920227,0.5013967752456665
5.12,43.08466720581055,37.185218811035156,48.00694274902344,46.4703254699707,0.1800675392150879,0.6349741220474243
5.16,35.931365966796875,31.390138626098633,53.567604064941406,40.73884582519531,-0.26256638765335083,-0.2266767919063568
5.2,-1.005987524986267,8.398280143737793,5.228837013244629,8.479538917541504,-3.6280834674835205,-3.7904481887817383
5.24,1.8841125965118408,5.34341287612915,13.195146560668945,7.241758823394775,-2.7109522819519043,-3.2789828777313232
5.28,9.886691093444824,9.765599250793457,10.488670349121094,10.674094200134277,2.588437557220459,3.1133899688720703
5.32,52.010555267333984,40.00115203857422,50.22897720336914,41.010196685791016,0.7591818571090698,0.2891484797000885
5.36,44.122215270996094,40.9781608581543,33.92665481567383,31.924596786499023,1.3733303546905518,-0.1903592050075531
5.4,0.5249125957489014,0.1564229279756546,0.6641591191291809,0.4069524109363556,-0.008762850426137447,0.02562069520354271
5.44,43.523799896240234,42.36653518676758,34.06538391113281,31.620046615600586,1.3939231634140015,-0.053847167640924454
5.48,42.743648529052734,35.33705520629883,47.036808013916016,41.329524993896484,0.4044223725795746,0.5143290758132935
5.5200000000000005,-1.0736708641052246,0.16323161125183105,-0.4141693413257599,0.6087473034858704,0.01606055162847042,0.0518278069794178
5.5600000000000005,1.7392828464508057,0.35507941246032715,5.086387634277344,0.9881742596626282,0.14990787208080292,0.14155447483062744
5.6000000000000005,0.11661363393068314,0.14328321814537048,-2.783107042312622,1.0967445373535156,0.03371032699942589,-0.13328087329864502
5.64,4.214847087860107,4.703397750854492,8.046114921569824,6.41139554977417,-2.542386770248413,-2.995812177658081
5.68,43.71658706665039,47.70043182373047,44.269344329833984,40.096195220947266,0.3285590708255768,-0.07917341589927673
5.72,2.756312370300293,7.199199199676514,15.745264053344727,11.529934883117676,-0.010726569220423698,0.13415470719337463
5.76,8.040781021118164,14.745429992675781,7.479947566986084,10.512310028076172,0.44048717617988586,-0.012305591255426407
5.8,6.532371997833252,9.680542945861816,11.80664348602295,12.310757637023926,3.0512142181396484,2.896327018737793
5.84,8.889281272888184,9.75496768951416,7.3255696296691895,10.641345977783203,2.81748366355896,3.1312098503112793
5.88,0.01117408461868763,0.05094330012798309,-0.11147698760032654,0.1891562044620514,0.01764608360826969,-0.014203943312168121
5.92,1.864992380142212,3.7556138038635254,6.523536682128906,8.56860637664795,-3.475680112838745,-3.382627010345459
5.96,11.416388511657715,10.091523170471191,9.60107707977295,10.796940803527832,3.5745224952697754,3.1766467094421387
6.0,45.60344696044922,24.730358123779297,23.30216407775879,19.44506072998047,1.144349455833435,-0.24013766646385193
6.04,-0.5609346628189087,0.1457984894514084,0.048236001282930374,0.7724398374557495,0.008608884178102016,-0.08737906813621521
6.08,47.294429779052734,46.101322174072266,31.77291488647461,27.795917510986328,0.8987146019935608,0.09957709908485413
6.12,0.3732813000679016,0.261475145816803,-0.28002625703811646,0.7314670085906982,0.0356120690703392,0.08601604402065277
6.16,4.549661159515381,7.709971904754639,3.798314094543457,8.790010452270508,0.623642086982727,2.441416025161743
6.2,9.423260688781738,6.86729097366333,6.849067211151123,7.915366172790527,2.298142433166504,2.47957706451416
6.24,3.024742841720581,4.578723430633545,6.4364190101623535,9.378142356872559,-3.5362730026245117,-3.735511541366577
6.28,37.09560012817383,38.61065673828125,42.10810089111328,38.46876907348633,0.12911126017570496,0.08891931176185608
6.32,37.144039154052734,42.12626647949219,21.722017288208008,24.58559799194336,0.7344136834144592,0.4153665602207184
6.36,5.327564239501953,5.617494583129883,9.664349555969238,9.394108772277832,-3.2729225158691406,-3.5418171882629395
6.4,-0.021216843277215958,-0.014812137931585312,0.9187977910041809,0.25545549392700195,-0.02036178484559059,0.0046391673386096954
6.44,-0.11389823257923126,0.004531992599368095,0.11021166294813156,0.4191003441810608,-0.021713756024837494,-0.005629327148199081
6.48,2.202636241912842,5.402497291564941,11.406682968139648,7.651165962219238,-2.9120779037475586,-3.3810884952545166
6.5200000000000005,-0.8108015656471252,0.4947306513786316,-0.4294281005859375,1.5083425045013428,0.03486756607890129,-0.06336307525634766
6.5600000000000005,0.21439969539642334,0.15941332280635834,-0.16622358560562134,0.4074232578277588,-0.011367700062692165,0.023980531841516495
6.6000000000000005,38.49862289428711,39.63700866699219,44.631004333496094,42.32551193237305,0.064876489341259,-0.2741583287715912
6.640000000000001,46.69075393676758,46.91713333129883,31.796743392944336,28.60888671875,0.8665703535079956,0.06798568367958069
6.68,3.681673765182495,4.332135200500488,10.133187294006348,9.575406074523926,-3.397237777709961,-3.436528444290161
6.72,8.030679702758789,11.181241035461426,7.414635181427002,12.337275505065918,3.0905659198760986,3.1503448486328125
6.76,41.94435501098633,35.72454071044922,47.854652404785156,43.5118522644043,0.3895314037799835,-0.08333715796470642
6.8,48.968116760253906,48.67559814453125,30.980939865112305,27.55129623413086,0.9568924903869629,0.41639915108680725
6.84,-0.5916582345962524,0.6828787326812744,-0.29937294125556946,1.959655523300171,0.005187499802559614,0.07258318364620209
6.88,9.16211986541748,10.530806541442871,12.977055549621582,11.601662635803223,2.8195595741271973,3.2902567386627197
6.92,51.50938034057617,51.98402404785156,33.99538803100586,29.585830688476562,0.9129393100738525,0.33624663949012756
6.96,7.099139213562012,5.095931529998779,5.069339275360107,6.4713921546936035,0.7507869601249695,1.9210175275802612
7.0,0.572256326675415,-0.01954559236764908,-0.16587093472480774,0.2098170518875122,-0.013336844742298126,-0.012882165610790253
7.04,-0.5419949889183044,0.20044298470020294,1.4071919918060303,0.27734315395355225,-0.014287007041275501,0.03155789524316788
7.08,35.09063720703125,22.350374221801758,23.68703842163086,19.502464294433594,0.8769644498825073,-0.28719982504844666
7.12,-0.19530056416988373,0.6607808470726013,-0.8986200094223022,0.927684485912323,0.03540066257119179,0.17213264107704163
7.16,-2.226794481277466,9.767378807067871,3.6476187705993652,11.864502906799316,-0.010580956004559994,0.003376629203557968
7.2,0.04724094271659851,0.16627474129199982,-0.5557761788368225,0.3786124885082245,-0.005696830339729786,-0.0055585503578186035
7.24,38.5130500793457,40.502437591552734,31.256898880004883,42.910037994384766,0.28132060170173645,-0.19031652808189392
7.28,5.740479946136475,9.655704498291016,6.19968318939209,5.947234630584717,-3.440821886062622,-3.064532995223999
7.32,1.2198504209518433,11.777314186096191,4.413903713226318,8.609318733215332,-3.359884738922119,-3.351003646850586
7.36,2.84584641456604,7.368569850921631,5.4654622077941895,6.61599588394165,-2.8717057704925537,-3.4577815532684326
7.4,-0.49552443623542786,0.1882689744234085,-0.5239982008934021,0.6731602549552917,0.013387260027229786,0.06474822759628296
7.44,7.745704650878906,9.088616371154785,8.573067665100098,10.915531158447266,2.860489845275879,2.9338793754577637
7.48,0.08322121202945709,0.044411662966012955,-0.2475789189338684,0.3123965263366699,-0.007613672409206629,-0.0003646165132522583
7.5200000000000005,2.009619951248169,5.940943241119385,10.376206398010254,7.717832088470459,-2.295558214187622,-2.8490183353424072
7.5600000000000005,0.44790905714035034,2.0280117988586426,-2.3769097328186035,3.115549325942993,0.020623987540602684,-0.4148500859737396
7.6000000000000005,-1.4303392171859741,0.21208429336547852,1.1811249256134033,0.9376716613769531,-0.043351683765649796,0.10819083452224731
7.640000000000001,2.627182722091675,3.0811452865600586,3.9994759559631348,8.84442138671875,-2.7157065868377686,-3.7447149753570557
7.68,37.96413040161133,40.46635055541992,38.52272033691406,36.67873764038086,1.0101088285446167,-0.05240902677178383
7.72,-0.5266225934028625,0.2549198269844055,-1.6183764934539795,1.0011805295944214,-0.030489448457956314,0.10922017693519592
7.76,2.3964920043945312,6.022820472717285,11.391092300415039,8.249419212341309,-3.260460138320923,-3.5935189723968506
7.8,-0.10697396099567413,0.14696337282657623,0.7186079621315002,0.3478565812110901,-0.0015928525244817138,-0.02267385646700859
7.84,43.846866607666016,42.21890640258789,29.242464065551758,28.881664276123047,0.9884003400802612,0.5397342443466187
7.88,42.94053649902344,37.4011116027832,46.95128631591797,46.49745559692383,0.33458077907562256,0.7344275712966919
7.92,-0.8904861807823181,-0.02218438684940338,0.6925777196884155,0.30056488513946533,0.016067268326878548,-0.016436312347650528
7.96,3.5351765155792236,3.744453191757202,10.457019805908203,10.284575462341309,-3.3521809577941895,-3.521350622177124
8.0,-0.5171346664428711,0.338461697101593,-0.5365068912506104,0.9896275401115417,0.0009590865229256451,0.15663371980190277
8.040000000000001,35.389835357666016,44.49116516113281,31.341617584228516,39.08904266357422,0.35478201508522034,-0.08750376105308533
8.08,35.941650390625,30.82253646850586,53.37408447265625,39.849239349365234,-0.27378734946250916,-0.17983826994895935
8.120000000000001,37.26006317138672,34.56726837158203,42.610286712646484,40.08930969238281,0.11195851117372513,0.3214336931705475
8.16,42.760498046875,40.9659309387207,46.90885543823242,46.79817199707031,0.10787496715784073,0.06183448061347008
8.2,1.1074436902999878,0.04166363179683685,-0.12034951150417328,0.27495428919792175,-0.014417683705687523,-0.005678799003362656
8.24,1.2781729698181152,4.263551235198975,7.407411575317383,10.176627159118652,-3.314704179763794,-3.806168556213379
8.28,-0.8965924978256226,0.029474521055817604,-0.01590331643819809,0.36193546652793884,0.011077811010181904,-0.01646934449672699
8.32,40.31049346923828,39.94647979736328,44.01181411743164,41.9885139465332,-0.2873021364212036,-0.4475787580013275
8.36,0.8993094563484192,0.17367331683635712,-1.8221577405929565,0.7394617199897766,0.001022511743940413,0.07118470966815948
8.4,1.0256825685501099,5.938359260559082,11.285494804382324,8.97535228729248,-3.1845614910125732,-3.786964178085327
8.44,0.6999483108520508,1.220579981803894,-3.402405023574829,2.7636921405792236,-0.021788468584418297,-0.2626361548900604
8.48,0.9289012551307678,0.07479770481586456,-0.3528800904750824,0.45631593465805054,-0.01415424793958664,-0.005562212318181992
8.52,-0.4899802803993225,0.026672668755054474,-2.3785862922668457,0.16953516006469727,0.004066307097673416,-0.009514350444078445
8.56,-0.9278369545936584,0.19109119474887848,0.4448477029800415,0.36956360936164856,0.02575453743338585,-0.011241685599088669
8.6,39.02207565307617,41.41400909423828,53.42556381225586,46.50619888305664,-0.37217801809310913,-0.42468389868736267
8.64,2.1182243824005127,5.33756685256958,4.582455635070801,8.125980377197266,-3.297365427017212,-3.249777317047119
8.68,4.984074592590332,3.9744834899902344,12.219121932983398,10.094189643859863,-3.3015940189361572,-3.5532572269439697
8.72,42.471160888671875,40.3591194152832,30.03162956237793,27.568500518798828,0.9132214188575745,0.5105272531509399
8.76,12.56476879119873,7.204518795013428,12.813963890075684,8.325249671936035,2.821687698364258,2.55503249168396
8.8,-1.137070894241333,0.7788412570953369,1.2126901149749756,1.6310182809829712,0.079348124563694,0.19641193747520447
8.84,-1.2914903163909912,0.1283740997314453,3.485598087310791,0.4364520013332367,0.02923157624900341,0.04952401667833328
8.88,1.2027249336242676,2.3533177375793457,7.097687244415283,9.853317260742188,-3.3184776306152344,-3.6519227027893066
8.92,37.310123443603516,38.90362548828125,44.89037322998047,42.01376724243164,0.05254687741398811,-0.2829950749874115
8.96,31.765047073364258,23.005414962768555,18.302608489990234,15.135828018188477,0.7322179675102234,0.316230446100235
9.0,1.375004529953003,4.622190952301025,9.295549392700195,8.396539688110352,-2.367872714996338,-3.0671350955963135
9.040000000000001,42.30821990966797,34.99910354614258,26.467479705810547,18.27077865600586,0.8796647191047668,-0.03516087308526039
9.08,35.85065841674805,26.303691864013672,50.778602600097656,34.50880432128906,-0.5438587069511414,0.03975429758429527
9.120000000000001,13.091290473937988,8.990421295166016,8.806781768798828,10.073922157287598,3.3485476970672607,3.0071847438812256
9.16,-0.5405790209770203,0.11061736941337585,-0.8451158404350281,0.3375433683395386,0.004962696228176355,0.034422554075717926
9.200000000000001,7.726454257965088,10.627779960632324,7.507980823516846,11.720355033874512,3.0138001441955566,3.1057064533233643
9.24,4.055928707122803,9.061572074890137,5.666468620300293,8.228915214538574,2.5127036571502686,2.7365214824676514
9.28,0.7073805332183838,2.45198655128479,7.2210588455200195,9.55713176727295,-3.303144693374634,-3.538645029067993
9.32,0.5298209190368652,0.006463663652539253,0.06388815492391586,0.22292262315750122,-0.006826560944318771,-0.020487956702709198
9.36,8.046573638916016,9.561448097229004,13.155217170715332,10.612963676452637,2.816973924636841,3.1030900478363037
9.4,0.08381182700395584,-0.002512512728571892,2.4198617935180664,0.3474094569683075,0.02717527188360691,0.002178732305765152
9.44,37.08992004394531,29.949689865112305,54.64811325073242,38.98579025268555,-0.17177754640579224,-0.2457645833492279
9.48,-0.12568767368793488,0.15629200637340546,-2.121551752090454,1.1155800819396973,-0.0038591937627643347,0.02368232235312462
9.52,55.1815185546875,41.73765563964844,52.32732009887695,40.93893814086914,0.6089481115341187,0.12802758812904358
9.56,0.25378018617630005,0.1107526570558548,0.26311078667640686,0.5889486074447632,0.020215852186083794,-0.057746145874261856
9.6,-1.4798260927200317,0.40524542331695557,-0.26748719811439514,0.7501358985900879,0.022955529391765594,0.11065168678760529
9.64,0.9465051889419556,4.389699459075928,9.630012512207031,9.898590087890625,-2.7675371170043945,-3.5572612285614014
9.68,-0.1554940640926361,0.19020991027355194,-0.7231487035751343,0.48155853152275085,0.008073587901890278,0.00853566825389862
